ShipmentID,SupplierID,ProductID,WarehouseID,OrderDate,ExpectedDate,ActualDeliveryDate,OrderQty,ReceivedQty,DefectQty,UnitCost,TotalCost,OrderPriority,ShippingMode
SHP000221,SUP010,PRD014,WH03,2025-06-05,2025-06-22,2025-06-20,411,410,0,73.33,30138.63,Medium,Air
SHP000222,SUP013,PRD010,WH04,2024-04-09,2024-04-15,2024-04-15,653,643,18,149.22,97440.66,Medium,Rail
SHP000223,SUP008,PRD025,WH01,2024-06-28,2024-07-18,2024-07-16,881,879,12,46.74,41177.94,Medium,Sea
SHP000224,SUP004,PRD002,WH04,2024-08-10,2024-08-28,2024-08-28,377,376,8,126.51,47694.27,Medium,Road
SHP000225,SUP004,PRD012,WH03,2025-10-20,2025-11-04,2025-11-03,172,172,4,56.66,9745.52,Medium,Road
SHP000226,SUP005,PRD023,WH05,2025-03-17,2025-03-28,2025-03-26,809,804,3,117.32,94911.88,Medium,Road
SHP000227,SUP001,PRD002,WH03,2025-08-30,2025-09-14,2025-09-17,151,151,0,80.77,12196.27,Medium,Sea
SHP000228,SUP017,PRD015,WH01,2024-11-20,2024-11-30,2024-12-06,295,291,6,34.33,10127.35,Medium,Rail
SHP000229,SUP002,PRD003,WH04,2025-05-30,2025-06-09,2025-06-07,181,180,9,46.75,8461.75,Medium,Road
SHP000230,SUP008,PRD018,WH02,2024-01-16,2024-01-28,2024-01-29,783,781,5,59.75,46784.25,Low,Road
SHP000231,SUP007,PRD011,WH02,2024-12-01,2024-12-04,2024-12-07,394,388,4,61.86,24372.84,Medium,Road
SHP000232,SUP015,PRD002,WH03,2024-09-14,2024-09-26,2024-09-30,837,834,22,143.23,119883.51,High,Road
SHP000233,SUP005,PRD014,WH02,2025-05-11,2025-05-25,2025-05-24,198,196,0,20.35,4029.3,Medium,Rail
SHP000234,SUP002,PRD011,WH02,2024-06-08,2024-06-19,2024-06-21,71,71,2,39.76,2822.96,Low,Air
SHP000235,SUP007,PRD016,WH01,2025-04-19,2025-05-02,2025-04-30,683,676,9,21.88,14944.04,Low,Road
SHP000236,SUP008,PRD020,WH06,2025-10-25,2025-11-01,2025-11-01,281,281,2,137.5,38637.5,High,Road
SHP000237,SUP007,PRD008,WH06,2025-11-20,2025-11-25,2025-11-26,816,810,0,4.73,3859.68,Low,Road
SHP000238,SUP007,PRD015,WH05,2025-11-05,2025-11-24,2025-11-25,141,140,1,128.57,18128.37,Low,Air
SHP000239,SUP014,PRD004,WH06,2025-01-14,2025-01-24,2025-01-26,753,742,4,46.61,35097.33,High,Sea
SHP000240,SUP018,PRD005,WH03,2025-06-28,2025-07-05,2025-07-07,703,693,20,61.97,43564.91,Medium,Road
SHP000241,SUP006,PRD007,WH04,2025-11-21,2025-12-09,2025-12-07,622,614,3,71.87,44703.14,Low,Rail
SHP000242,SUP004,PRD001,WH01,2025-03-02,2025-03-06,2025-03-08,987,985,17,143.52,141654.24,Medium,Road
SHP000243,SUP010,PRD009,WH05,2025-09-04,2025-09-07,2025-09-07,820,816,9,47.72,39130.4,Low,Road
SHP000244,SUP018,PRD006,WH03,2024-09-24,2024-10-07,2024-10-10,40,40,0,144.89,5795.6,Low,Road
SHP000245,SUP012,PRD020,WH06,2025-07-30,2025-08-19,2025-08-20,438,433,9,145.67,63803.46,Medium,Road
SHP000246,SUP016,PRD004,WH04,2025-02-20,2025-02-24,2025-02-27,433,426,8,113.47,49132.51,Low,Sea
SHP000247,SUP007,PRD005,WH01,2024-06-16,2024-07-05,2024-07-05,355,350,0,95.27,33820.85,Medium,Road
SHP000248,SUP006,PRD002,WH03,2024-02-12,2024-02-21,2024-02-20,596,587,14,111.09,66209.64,Medium,Road
SHP000249,SUP005,PRD015,WH03,2025-07-09,2025-07-18,2025-07-19,886,871,6,148.34,131429.24,Low,Rail
SHP000250,SUP003,PRD017,WH03,2024-10-11,2024-10-22,2024-10-27,878,865,14,63.77,55990.06,Medium,Road
SHP000251,SUP012,PRD023,WH01,2025-01-31,2025-02-12,2025-02-15,592,590,14,114.97,68062.24,Medium,Road
SHP000252,SUP015,PRD024,WH01,2024-01-12,2024-01-21,2024-01-25,520,511,19,103.56,53851.2,Low,Road
SHP000253,SUP010,PRD003,WH04,2025-08-29,2025-09-04,2025-09-04,867,861,7,13.15,11401.05,Low,Rail
SHP000254,SUP020,PRD002,WH02,2024-10-28,2024-11-12,2024-11-14,935,920,27,51.02,47703.7,Medium,Sea
SHP000255,SUP019,PRD001,WH04,2024-09-09,2024-09-23,2024-09-25,43,43,1,45.21,1944.03,Medium,Rail
SHP000256,SUP016,PRD015,WH01,2025-05-13,2025-05-29,2025-06-02,806,800,19,60.03,48384.18,Low,Road
SHP000257,SUP011,PRD004,WH05,2024-02-04,2024-02-19,2024-02-22,400,393,13,38.86,15544.0,High,Road
SHP000258,SUP008,PRD003,WH06,2024-03-30,2024-04-17,2024-04-19,599,598,11,139.13,83338.87,Low,Sea
SHP000259,SUP003,PRD001,WH01,2025-08-27,2025-09-14,2025-09-12,458,453,7,132.8,60822.4,Medium,Rail
SHP000260,SUP007,PRD021,WH03,2025-08-24,2025-09-02,2025-08-31,864,859,9,107.91,93234.24,Low,Rail
SHP000261,SUP007,PRD005,WH06,2025-02-21,2025-03-13,2025-03-14,997,990,12,58.96,58783.12,Medium,Road
SHP000262,SUP014,PRD002,WH02,2024-04-24,2024-05-07,2024-05-12,666,654,18,109.88,73180.08,Medium,Road
SHP000263,SUP002,PRD001,WH04,2025-09-08,2025-09-16,2025-09-15,703,690,3,57.39,40345.17,High,Road
SHP000264,SUP010,PRD006,WH05,2024-07-14,2024-07-23,2024-07-22,549,549,14,61.0,33489.0,Medium,Road
SHP000265,SUP019,PRD004,WH04,2025-05-15,2025-05-29,2025-06-01,287,283,9,31.3,8983.1,Medium,Rail
SHP000266,SUP009,PRD004,WH03,2025-09-17,2025-09-22,2025-09-23,442,442,7,91.39,40394.38,Medium,Road
SHP000267,SUP016,PRD024,WH05,2025-05-07,2025-05-10,2025-05-12,682,674,21,105.3,71814.6,High,Sea
SHP000268,SUP019,PRD011,WH05,2024-03-15,2024-04-04,2024-04-04,743,740,33,74.15,55093.45,Medium,Sea
SHP000269,SUP018,PRD007,WH01,2025-02-16,2025-02-21,2025-02-25,111,110,3,14.74,1636.14,Low,Air
SHP000270,SUP009,PRD011,WH06,2025-01-10,2025-01-23,2025-01-22,587,587,9,100.06,58735.22,Low,Sea
SHP000271,SUP016,PRD006,WH03,2025-02-23,2025-03-11,2025-03-14,523,523,10,3.9,2039.7,Medium,Rail
SHP000272,SUP013,PRD007,WH04,2024-10-03,2024-10-23,2024-10-27,594,594,22,56.05,33293.7,Medium,Road
SHP000273,SUP010,PRD018,WH01,2025-11-06,2025-11-20,2025-11-20,45,45,0,28.68,1290.6,Medium,Rail
SHP000274,SUP020,PRD006,WH03,2025-01-28,2025-02-07,2025-02-08,411,408,10,121.51,49940.61,Medium,Road
SHP000275,SUP014,PRD005,WH06,2025-04-01,2025-04-06,2025-04-06,609,599,32,46.92,28574.28,Medium,Road
SHP000276,SUP012,PRD006,WH06,2024-07-10,2024-07-15,2024-07-17,429,429,8,23.77,10197.33,Low,Sea
SHP000277,SUP019,PRD009,WH06,2025-11-19,2025-12-05,2025-12-06,334,333,15,18.23,6088.82,High,Road
SHP000278,SUP007,PRD003,WH01,2024-04-08,2024-04-21,2024-04-19,378,375,5,96.77,36579.06,Medium,Road
SHP000279,SUP015,PRD011,WH02,2025-07-01,2025-07-11,2025-07-16,592,587,24,6.07,3593.44,Low,Sea
SHP000280,SUP016,PRD018,WH02,2024-04-05,2024-04-19,2024-04-17,21,21,0,114.73,2409.33,High,Rail
SHP000281,SUP008,PRD001,WH05,2025-10-25,2025-11-11,2025-11-14,306,301,3,38.63,11820.78,Low,Rail
SHP000282,SUP010,PRD019,WH04,2025-10-24,2025-11-03,2025-11-01,876,864,0,113.15,99119.4,Low,Road
SHP000283,SUP004,PRD016,WH05,2024-07-08,2024-07-14,2024-07-15,643,637,15,14.56,9362.08,Medium,Road
SHP000284,SUP019,PRD018,WH01,2024-02-06,2024-02-21,2024-02-19,986,985,38,14.99,14780.14,Medium,Air
SHP000285,SUP019,PRD022,WH06,2025-01-03,2025-01-16,2025-01-16,167,167,3,31.93,5332.31,Medium,Road
SHP000286,SUP015,PRD011,WH04,2025-11-25,2025-12-01,2025-12-05,204,204,9,15.1,3080.4,Low,Road
SHP000287,SUP014,PRD015,WH01,2025-06-08,2025-06-24,2025-06-25,390,387,6,140.95,54970.5,Low,Road
SHP000288,SUP001,PRD008,WH04,2024-10-05,2024-10-21,2024-10-22,62,62,0,59.58,3693.96,Low,Air
SHP000289,SUP016,PRD001,WH06,2024-08-04,2024-08-19,2024-08-19,694,692,14,82.44,57213.36,Medium,Road
SHP000290,SUP010,PRD002,WH02,2024-09-29,2024-10-17,2024-10-15,746,734,1,96.9,72287.4,Low,Road
SHP000291,SUP019,PRD025,WH04,2024-03-02,2024-03-13,2024-03-16,989,985,26,70.97,70189.33,High,Road
SHP000292,SUP003,PRD006,WH01,2025-08-18,2025-08-31,2025-08-29,959,958,27,57.53,55171.27,Medium,Rail
SHP000293,SUP005,PRD001,WH05,2024-12-07,2024-12-18,2024-12-18,195,194,1,111.83,21806.85,Low,Rail
SHP000294,SUP009,PRD015,WH04,2025-01-31,2025-02-11,2025-02-09,586,584,18,127.32,74609.52,Medium,Road
SHP000295,SUP018,PRD005,WH04,2025-11-29,2025-12-06,2025-12-05,970,966,25,98.77,95806.9,Medium,Sea
SHP000296,SUP011,PRD010,WH01,2024-01-19,2024-02-06,2024-02-07,428,422,0,81.53,34894.84,Medium,Rail
SHP000297,SUP016,PRD004,WH03,2024-06-25,2024-06-28,2024-06-28,634,631,0,56.71,35954.14,Medium,Rail
SHP000298,SUP002,PRD021,WH01,2025-09-03,2025-09-12,2025-09-11,712,711,11,96.55,68743.6,Low,Road
SHP000299,SUP012,PRD023,WH04,2025-01-30,2025-02-03,2025-02-04,177,176,4,60.26,10666.02,High,Rail
SHP000300,SUP006,PRD010,WH06,2025-03-20,2025-04-06,2025-04-04,75,75,0,68.7,5152.5,Medium,Road
SHP000301,SUP011,PRD023,WH04,2024-08-20,2024-08-28,2024-08-29,66,66,0,49.23,3249.18,High,Road
SHP000302,SUP008,PRD008,WH05,2024-03-16,2024-03-26,2024-03-28,846,833,7,117.79,99650.34,Medium,Sea
SHP000303,SUP012,PRD004,WH04,2024-09-21,2024-10-08,2024-10-08,412,408,17,139.05,57288.6,Medium,Rail
SHP000304,SUP002,PRD008,WH02,2025-03-30,2025-04-17,2025-04-22,474,467,5,49.26,23349.24,Medium,Road
SHP000305,SUP009,PRD011,WH06,2025-01-18,2025-01-30,2025-02-03,192,190,3,24.63,4728.96,High,Sea
SHP000306,SUP015,PRD007,WH01,2025-07-17,2025-07-20,2025-07-22,687,677,27,54.72,37592.64,High,Rail
SHP000307,SUP002,PRD018,WH02,2025-05-20,2025-05-30,2025-05-30,15,15,0,73.46,1101.9,Low,Rail
SHP000308,SUP001,PRD018,WH06,2025-01-01,2025-01-16,2025-01-14,437,430,6,100.27,43817.99,Medium,Air
SHP000309,SUP010,PRD024,WH01,2024-05-23,2024-06-07,2024-06-06,153,151,0,7.18,1098.54,Medium,Rail
SHP000310,SUP002,PRD003,WH02,2024-03-09,2024-03-25,2024-03-24,690,689,33,71.24,49155.6,High,Road
SHP000311,SUP012,PRD008,WH01,2024-04-08,2024-04-20,2024-04-19,432,426,12,36.23,15651.36,Medium,Sea
SHP000312,SUP008,PRD023,WH02,2025-01-30,2025-02-09,2025-02-07,824,812,7,96.5,79516.0,Medium,Sea
SHP000313,SUP005,PRD002,WH03,2024-01-25,2024-02-01,2024-02-02,872,863,12,77.27,67379.44,Low,Road
SHP000314,SUP001,PRD008,WH02,2025-04-13,2025-04-28,2025-04-26,258,258,3,30.23,7799.34,High,Road
SHP000315,SUP015,PRD013,WH05,2025-04-28,2025-05-18,2025-05-20,914,903,52,93.83,85760.62,High,Road
SHP000316,SUP006,PRD008,WH02,2025-07-18,2025-08-06,2025-08-06,615,606,0,55.98,34427.7,Medium,Rail
SHP000317,SUP012,PRD011,WH01,2024-05-30,2024-06-12,2024-06-15,162,160,3,109.22,17693.64,High,Road
SHP000318,SUP008,PRD015,WH03,2024-05-23,2024-06-09,2024-06-10,749,745,22,120.04,89909.96,Low,Sea
SHP000319,SUP013,PRD006,WH06,2025-07-22,2025-07-31,2025-08-03,813,809,19,98.78,80308.14,Medium,Rail
SHP000320,SUP019,PRD002,WH02,2024-02-08,2024-02-24,2024-02-26,678,670,31,97.26,65942.28,Medium,Road
SHP000321,SUP001,PRD023,WH04,2024-04-18,2024-05-05,2024-05-07,742,742,3,134.72,99962.24,Medium,Road
SHP000322,SUP011,PRD025,WH03,2025-11-23,2025-11-27,2025-11-26,567,558,3,78.22,44350.74,Low,Rail
SHP000323,SUP020,PRD019,WH01,2024-02-11,2024-02-28,2024-03-07,353,353,8,16.8,5930.4,High,Road
SHP000324,SUP001,PRD023,WH04,2024-07-04,2024-07-24,2024-07-22,98,98,0,129.32,12673.36,Medium,Road
SHP000325,SUP008,PRD013,WH01,2025-02-01,2025-02-07,2025-02-07,748,735,11,106.84,79916.32,High,Road
SHP000326,SUP005,PRD010,WH05,2024-08-10,2024-08-24,2024-08-28,259,257,2,145.06,37570.54,High,Road
SHP000327,SUP017,PRD024,WH01,2025-09-25,2025-10-05,2025-10-09,432,429,14,85.41,36897.12,Medium,Road
SHP000328,SUP008,PRD004,WH02,2024-05-12,2024-05-20,2024-05-18,464,462,17,80.65,37421.6,Low,Rail
SHP000329,SUP010,PRD004,WH01,2024-06-11,2024-06-18,2024-06-16,924,919,12,18.06,16687.44,High,Road
SHP000330,SUP002,PRD023,WH04,2024-08-02,2024-08-18,2024-08-22,732,723,8,61.93,45332.76,Medium,Sea
SHP000331,SUP009,PRD021,WH04,2024-08-22,2024-09-11,2024-09-16,738,737,20,96.74,71394.12,Medium,Road
SHP000332,SUP003,PRD004,WH04,2025-10-19,2025-10-22,2025-10-24,900,892,6,60.5,54450.0,Medium,Road
SHP000333,SUP018,PRD016,WH02,2025-08-10,2025-08-25,2025-08-29,418,411,14,131.29,54879.22,Medium,Road
SHP000334,SUP007,PRD024,WH03,2024-01-09,2024-01-21,2024-01-19,858,850,12,136.84,117408.72,Medium,Road
SHP000335,SUP015,PRD009,WH03,2024-03-14,2024-03-26,2024-03-29,324,322,14,19.45,6301.8,Medium,Sea
SHP000336,SUP020,PRD023,WH01,2025-05-06,2025-05-10,2025-05-12,292,291,7,106.72,31162.24,Medium,Rail
SHP000337,SUP018,PRD022,WH03,2024-09-09,2024-09-12,2024-09-16,673,673,17,142.59,95963.07,Medium,Sea
SHP000338,SUP003,PRD017,WH02,2024-08-17,2024-08-28,2024-08-29,737,730,21,7.08,5217.96,High,Sea
SHP000339,SUP014,PRD008,WH04,2025-06-02,2025-06-15,2025-06-17,218,216,5,60.2,13123.6,Low,Sea
SHP000340,SUP002,PRD002,WH05,2024-06-22,2024-07-02,2024-07-08,878,866,17,113.15,99345.7,Medium,Road
SHP000341,SUP014,PRD003,WH02,2025-10-14,2025-10-20,2025-10-25,548,544,25,125.85,68965.8,Medium,Road
SHP000342,SUP011,PRD025,WH04,2024-06-16,2024-07-04,2024-07-02,503,495,0,125.86,63307.58,Medium,Road
SHP000343,SUP016,PRD006,WH06,2024-06-18,2024-07-06,2024-07-09,922,907,16,105.43,97206.46,Medium,Rail
SHP000344,SUP008,PRD024,WH01,2025-01-27,2025-02-03,2025-02-04,355,355,5,108.25,38428.75,High,Road
SHP000345,SUP007,PRD009,WH03,2025-09-25,2025-10-04,2025-10-02,994,980,17,108.78,108127.32,Medium,Road
SHP000346,SUP011,PRD003,WH03,2024-07-12,2024-07-31,2024-07-29,707,697,13,104.25,73704.75,Low,Rail
SHP000347,SUP003,PRD002,WH06,2025-05-31,2025-06-19,2025-06-17,927,922,14,68.84,63814.68,Medium,Air
SHP000348,SUP017,PRD004,WH04,2024-01-29,2024-02-16,2024-02-17,795,783,15,92.03,73163.85,Medium,Rail
SHP000349,SUP014,PRD024,WH06,2024-06-13,2024-07-03,2024-07-04,249,248,8,55.91,13921.59,Low,Road
SHP000350,SUP006,PRD013,WH04,2025-02-25,2025-03-11,2025-03-12,560,555,0,12.8,7168.0,Medium,Road
SHP000351,SUP008,PRD015,WH03,2024-12-04,2024-12-14,2024-12-15,730,718,19,73.52,53669.6,High,Road
SHP000352,SUP005,PRD010,WH01,2025-10-09,2025-10-24,2025-10-23,772,770,0,108.84,84024.48,High,Road
SHP000353,SUP008,PRD005,WH01,2025-05-10,2025-05-26,2025-05-24,296,293,3,22.54,6671.84,Medium,Road
SHP000354,SUP002,PRD006,WH04,2024-12-30,2025-01-10,2025-01-10,825,825,22,85.43,70479.75,Low,Sea
SHP000355,SUP015,PRD008,WH02,2024-12-07,2024-12-19,2024-12-17,63,63,2,69.98,4408.74,High,Road
SHP000356,SUP012,PRD014,WH01,2025-05-14,2025-05-25,2025-05-27,880,880,26,28.71,25264.8,Medium,Road
SHP000357,SUP017,PRD005,WH05,2025-10-18,2025-11-03,2025-11-05,801,788,2,73.96,59241.96,Low,Road
SHP000358,SUP001,PRD017,WH02,2025-05-25,2025-06-05,2025-06-05,401,400,4,74.54,29890.54,Medium,Road
SHP000359,SUP015,PRD006,WH05,2024-11-22,2024-12-12,2024-12-19,232,231,10,50.63,11746.16,Medium,Road
SHP000360,SUP014,PRD025,WH02,2024-08-04,2024-08-10,2024-08-13,584,580,9,44.59,26040.56,High,Air
SHP000361,SUP020,PRD001,WH02,2024-10-27,2024-11-11,2024-11-13,588,588,15,62.14,36538.32,Medium,Road
SHP000362,SUP016,PRD022,WH02,2024-05-11,2024-05-22,2024-05-25,286,282,9,18.54,5302.44,Medium,Road
SHP000363,SUP009,PRD003,WH02,2024-03-10,2024-03-18,2024-03-18,516,516,6,32.2,16615.2,High,Road
SHP000364,SUP001,PRD021,WH04,2024-09-08,2024-09-14,2024-09-14,952,951,3,86.93,82757.36,Medium,Road
SHP000365,SUP017,PRD012,WH02,2025-02-18,2025-02-22,2025-02-24,925,910,24,7.09,6558.25,Low,Road
SHP000366,SUP013,PRD013,WH06,2025-03-20,2025-03-28,2025-03-29,928,912,34,143.58,133242.24,Low,Road
SHP000367,SUP005,PRD010,WH02,2024-06-30,2024-07-08,2024-07-06,350,349,0,123.77,43319.5,High,Rail
SHP000368,SUP010,PRD002,WH03,2024-06-15,2024-06-20,2024-06-20,40,40,0,34.87,1394.8,Medium,Road
SHP000369,SUP006,PRD009,WH01,2024-03-31,2024-04-03,2024-04-01,255,255,4,82.63,21070.65,Medium,Road
SHP000370,SUP019,PRD018,WH02,2025-06-14,2025-06-22,2025-06-24,321,316,13,121.73,39075.33,Low,Rail
SHP000371,SUP013,PRD002,WH04,2024-02-08,2024-02-13,2024-02-14,749,738,14,115.88,86794.12,Low,Rail
SHP000372,SUP001,PRD011,WH04,2024-05-05,2024-05-14,2024-05-13,145,145,2,138.49,20081.05,Low,Air
SHP000373,SUP020,PRD010,WH02,2025-03-26,2025-04-03,2025-04-07,41,41,1,20.91,857.31,Medium,Road
SHP000374,SUP015,PRD011,WH04,2024-06-21,2024-06-25,2024-06-25,156,155,5,93.87,14643.72,Medium,Rail
SHP000375,SUP014,PRD005,WH01,2025-10-14,2025-10-22,2025-10-23,405,404,15,23.32,9444.6,Low,Road
SHP000376,SUP008,PRD024,WH06,2024-08-07,2024-08-14,2024-08-15,169,168,4,123.03,20792.07,Medium,Sea
SHP000377,SUP010,PRD008,WH01,2025-09-29,2025-10-14,2025-10-14,112,111,0,86.18,9652.16,High,Rail
SHP000378,SUP009,PRD003,WH04,2024-02-27,2024-03-08,2024-03-09,444,441,10,84.95,37717.8,Medium,Road
SHP000379,SUP017,PRD006,WH03,2025-10-21,2025-11-05,2025-11-04,709,701,10,102.57,72722.13,Medium,Road
SHP000380,SUP009,PRD010,WH03,2025-04-20,2025-04-26,2025-04-30,99,99,1,67.32,6664.68,Medium,Air
SHP000381,SUP003,PRD013,WH02,2025-03-31,2025-04-16,2025-04-14,851,851,23,18.64,15862.64,High,Sea
SHP000382,SUP011,PRD022,WH02,2024-12-26,2025-01-12,2025-01-12,786,778,9,54.49,42829.14,Low,Rail
SHP000383,SUP012,PRD023,WH02,2024-01-01,2024-01-21,2024-01-22,932,928,29,11.94,11128.08,High,Road
SHP000384,SUP010,PRD008,WH05,2025-01-21,2025-02-04,2025-02-06,203,203,0,148.19,30082.57,Medium,Road
SHP000385,SUP017,PRD022,WH03,2024-12-13,2024-12-21,2024-12-20,963,947,42,25.3,24363.9,Low,Road
SHP000386,SUP017,PRD009,WH02,2024-07-08,2024-07-16,2024-07-16,491,484,15,58.56,28752.96,Medium,Road
SHP000387,SUP011,PRD011,WH01,2025-05-19,2025-05-26,2025-05-27,490,486,8,81.88,40121.2,Medium,Rail
SHP000388,SUP004,PRD010,WH03,2024-07-09,2024-07-18,2024-07-19,824,815,6,92.33,76079.92,Medium,Road
SHP000389,SUP007,PRD023,WH04,2025-05-22,2025-06-02,2025-06-02,617,610,0,50.25,31004.25,High,Road
SHP000390,SUP014,PRD022,WH05,2025-01-03,2025-01-14,2025-01-17,218,218,8,78.52,17117.36,Low,Road
SHP000391,SUP007,PRD004,WH02,2025-02-12,2025-02-17,2025-02-15,79,79,1,45.14,3566.06,Low,Air
SHP000392,SUP008,PRD020,WH01,2024-04-26,2024-05-16,2024-05-15,369,364,4,67.15,24778.35,Low,Road
SHP000393,SUP001,PRD011,WH01,2024-05-13,2024-05-25,2024-05-28,912,908,0,14.94,13625.28,Low,Road
SHP000394,SUP004,PRD005,WH02,2024-02-27,2024-03-17,2024-03-15,201,201,1,11.43,2297.43,Low,Road
SHP000395,SUP012,PRD014,WH05,2025-07-09,2025-07-24,2025-07-24,910,900,26,132.83,120875.3,Medium,Sea
SHP000396,SUP003,PRD002,WH03,2025-11-15,2025-11-20,2025-11-18,814,809,12,148.93,121229.02,High,Road
SHP000397,SUP013,PRD001,WH03,2025-11-02,2025-11-06,2025-11-07,758,758,23,16.4,12431.2,Medium,Rail
SHP000398,SUP020,PRD003,WH06,2024-06-21,2024-06-30,2024-06-29,672,664,30,95.9,64444.8,High,Rail
SHP000399,SUP006,PRD019,WH01,2024-05-28,2024-06-04,2024-06-04,103,103,0,49.65,5113.95,Medium,Rail
SHP000400,SUP011,PRD006,WH03,2024-03-20,2024-03-26,2024-03-25,657,656,4,57.29,37639.53,High,Rail
SHP000401,SUP004,PRD022,WH04,2024-07-31,2024-08-11,2024-08-14,117,117,2,97.74,11435.58,Medium,Road
SHP000402,SUP020,PRD018,WH05,2024-07-21,2024-08-03,2024-08-08,583,582,22,79.3,46231.9,High,Rail
SHP000403,SUP016,PRD007,WH02,2024-08-16,2024-08-19,2024-08-19,757,744,20,10.58,8009.06,Medium,Sea
SHP000404,SUP007,PRD021,WH01,2025-11-06,2025-11-15,2025-11-15,859,846,5,142.06,122029.54,Low,Road
SHP000405,SUP011,PRD005,WH06,2024-08-14,2024-08-19,2024-08-22,547,547,10,64.19,35111.93,High,Sea
SHP000406,SUP001,PRD002,WH04,2025-10-20,2025-10-31,2025-11-01,580,573,20,131.23,76113.4,High,Rail
SHP000407,SUP007,PRD021,WH04,2025-06-15,2025-06-26,2025-06-24,991,986,11,27.54,27292.14,Medium,Road
SHP000408,SUP012,PRD011,WH03,2025-03-16,2025-03-22,2025-03-26,543,540,9,69.17,37559.31,Medium,Road
SHP000409,SUP007,PRD001,WH02,2025-02-05,2025-02-24,2025-02-26,483,482,0,117.24,56626.92,Medium,Air
SHP000410,SUP007,PRD018,WH06,2024-02-16,2024-02-22,2024-02-25,783,775,0,38.27,29965.41,Medium,Rail
SHP000411,SUP010,PRD015,WH02,2024-08-20,2024-08-25,2024-08-27,66,66,0,45.05,2973.3,Low,Road
SHP000412,SUP016,PRD005,WH04,2024-10-31,2024-11-15,2024-11-18,95,95,2,34.56,3283.2,High,Road
SHP000413,SUP008,PRD023,WH04,2025-06-09,2025-06-24,2025-06-22,540,535,8,58.84,31773.6,Low,Road
SHP000414,SUP009,PRD003,WH05,2024-05-22,2024-06-10,2024-06-08,332,330,7,8.4,2788.8,Medium,Road
SHP000415,SUP009,PRD007,WH06,2025-02-18,2025-02-27,2025-02-25,860,845,12,37.16,31957.6,Low,Road
SHP000416,SUP002,PRD012,WH03,2025-05-27,2025-06-02,2025-06-06,760,751,20,139.12,105731.2,Low,Road
SHP000417,SUP013,PRD008,WH02,2025-01-07,2025-01-19,2025-01-19,196,194,6,13.04,2555.84,Medium,Road
SHP000418,SUP013,PRD018,WH03,2025-07-19,2025-08-07,2025-08-13,593,584,22,133.19,78981.67,Low,Road
SHP000419,SUP004,PRD012,WH01,2024-09-15,2024-09-30,2024-10-02,842,831,15,12.31,10365.02,Medium,Road
SHP000420,SUP012,PRD022,WH01,2025-10-17,2025-11-03,2025-11-05,440,435,16,138.84,61089.6,High,Road
SHP000421,SUP017,PRD014,WH03,2025-04-15,2025-04-30,2025-05-06,982,971,39,83.87,82360.34,Low,Sea
SHP000422,SUP002,PRD023,WH02,2024-01-12,2024-01-18,2024-01-18,858,849,17,4.59,3938.22,Medium,Sea
SHP000423,SUP013,PRD005,WH02,2024-11-25,2024-12-04,2024-12-06,51,51,0,10.08,514.08,High,Road
SHP000424,SUP018,PRD022,WH02,2024-12-23,2025-01-04,2025-01-07,401,394,12,81.0,32481.0,High,Sea
SHP000425,SUP015,PRD016,WH06,2025-02-11,2025-02-23,2025-03-03,524,523,22,149.53,78353.72,Low,Road
SHP000426,SUP008,PRD021,WH06,2025-10-29,2025-11-09,2025-11-13,72,72,1,2.98,214.56,Medium,Road
SHP000427,SUP015,PRD009,WH04,2025-01-07,2025-01-23,2025-01-21,710,707,15,98.66,70048.6,Medium,Road
SHP000428,SUP001,PRD006,WH06,2024-01-08,2024-01-13,2024-01-11,426,420,8,8.62,3672.12,Low,Road
SHP000429,SUP020,PRD012,WH04,2024-05-01,2024-05-20,2024-05-21,289,289,4,63.25,18279.25,Medium,Road
SHP000430,SUP010,PRD013,WH03,2024-12-13,2024-12-31,2024-12-30,701,693,0,88.01,61695.01,High,Road
SHP000431,SUP012,PRD025,WH02,2025-11-06,2025-11-22,2025-11-27,877,874,23,42.2,37009.4,Medium,Road
SHP000432,SUP005,PRD022,WH03,2024-03-30,2024-04-04,2024-04-07,970,953,0,122.23,118563.1,Medium,Road
SHP000433,SUP009,PRD017,WH05,2025-10-09,2025-10-21,2025-10-23,189,189,3,39.5,7465.5,High,Road
SHP000434,SUP008,PRD003,WH03,2025-11-28,2025-12-02,2025-12-04,52,52,0,33.89,1762.28,Low,Sea
SHP000435,SUP016,PRD015,WH06,2024-11-11,2024-11-27,2024-12-03,651,650,16,119.2,77599.2,Medium,Rail
SHP000436,SUP014,PRD002,WH02,2024-06-26,2024-07-16,2024-07-22,553,547,25,93.49,51699.97,High,Sea
SHP000437,SUP013,PRD015,WH06,2025-06-23,2025-06-29,2025-06-29,852,842,16,87.43,74490.36,Medium,Rail
SHP000438,SUP013,PRD001,WH05,2024-02-10,2024-02-28,2024-02-27,868,867,13,131.22,113898.96,Low,Road
SHP000439,SUP005,PRD010,WH02,2025-05-16,2025-05-27,2025-05-28,627,622,0,57.33,35945.91,Medium,Road
SHP000440,SUP016,PRD007,WH04,2024-05-24,2024-06-10,2024-06-12,364,364,7,139.21,50672.44,Medium,Road
SHP000441,SUP011,PRD005,WH06,2024-07-19,2024-08-06,2024-08-04,675,663,5,138.34,93379.5,High,Road
